,ref_ans_id,referenceAnswer,stu_ans_id_new,studentAnswer,accuracy
193,refAns_5,"Put acid on a rock. If the acid fizzes, Phil would know that the rock has calcite.",stuAns_5_13,He should put vinegar in the vial and put then rock inside and look for bubbles.,correct
194,refAns_5,"Put acid on a rock. If the acid fizzes, Phil would know that the rock has calcite.",stuAns_5_14,Phil should put the rock in the tube. Then put the vinegar in the tube cover the rocks and it should bubble.,correct
195,refAns_5,"Put acid on a rock. If the acid fizzes, Phil would know that the rock has calcite.",stuAns_5_15,If he has a vial then he should get the rock or mineral in the vial and pour vinegar in the vial to see if he has vials.,incorrect
196,refAns_5,"Put acid on a rock. If the acid fizzes, Phil would know that the rock has calcite.",stuAns_5_16,Put some vinegar in a vial but first put the rock inside then you will see bubbles going so so fast and you have to wait about 2 minutes and you will see it.,correct
197,refAns_5,"Put acid on a rock. If the acid fizzes, Phil would know that the rock has calcite.",stuAns_5_17,"He should pour the acid on it, then if it has bubbles all over it is calcite.",correct
198,refAns_5,"Put acid on a rock. If the acid fizzes, Phil would know that the rock has calcite.",stuAns_5_18,Put the cold acid and wait for it react.,incorrect
199,refAns_5,"Put acid on a rock. If the acid fizzes, Phil would know that the rock has calcite.",stuAns_5_19,Get a rock and put it in a vial and pour acid into the vial. Wait a while and when a while is done look in the evaporating dish with your hand lens.,incorrect
200,refAns_5,"Put acid on a rock. If the acid fizzes, Phil would know that the rock has calcite.",stuAns_5_20,Phil should pour the cold acid on the rock and if it fizzes it has calcite in it.,correct
201,refAns_5,"Put acid on a rock. If the acid fizzes, Phil would know that the rock has calcite.",stuAns_5_21,The color and the want was like. And he can see the hot or cold. And measure and feel it all. And it is stuff.,incorrect
202,refAns_5,"Put acid on a rock. If the acid fizzes, Phil would know that the rock has calcite.",stuAns_5_22,He would observe that there are bubbles.,incorrect
203,refAns_5,"Put acid on a rock. If the acid fizzes, Phil would know that the rock has calcite.",stuAns_5_23,Put the calcite in the vinegar and you will see bubbles.,incorrect
204,refAns_5,"Put acid on a rock. If the acid fizzes, Phil would know that the rock has calcite.",stuAns_5_24,"Vinegar, gas, mineral, rock.",incorrect
205,refAns_5,"Put acid on a rock. If the acid fizzes, Phil would know that the rock has calcite.",stuAns_5_25,Because he should put the acid on the rock and see if it fizzes that means it is calcite.,correct
206,refAns_5,"Put acid on a rock. If the acid fizzes, Phil would know that the rock has calcite.",stuAns_5_26,He can do the vinegar test the evaporation test and the hardness test.,incorrect
207,refAns_5,"Put acid on a rock. If the acid fizzes, Phil would know that the rock has calcite.",stuAns_5_27,He should put the acid on the rock and observe for a reaction because calcite reacts with acid by making bubbles. So if the rock fizzes it has calcite in it.,correct
208,refAns_5,"Put acid on a rock. If the acid fizzes, Phil would know that the rock has calcite.",stuAns_5_28,That what calcite to when it is in vinegar.,incorrect
209,refAns_5,"Put acid on a rock. If the acid fizzes, Phil would know that the rock has calcite.",stuAns_5_29,Put the rock in vinegar.,incorrect
210,refAns_5,"Put acid on a rock. If the acid fizzes, Phil would know that the rock has calcite.",stuAns_5_30,He would put the vinegar into a vial and put the rock in the vial and if it bubbles it is calcite.,correct
211,refAns_5,"Put acid on a rock. If the acid fizzes, Phil would know that the rock has calcite.",stuAns_5_31,If it bubbles it has calcite.,incorrect
212,refAns_5,"Put acid on a rock. If the acid fizzes, Phil would know that the rock has calcite.",stuAns_5_32,If you put the rock in vinegar it should fizzle if it has calcite.,correct
213,refAns_5,"Put acid on a rock. If the acid fizzes, Phil would know that the rock has calcite.",stuAns_5_33,Put the rock in vinegar and see if it fills.,incorrect
214,refAns_6,The crystals have different shapes. Salt crystals are square with little Xs. The calcite crystals are shaped like needles (long and skinny).,stuAns_6_0,It if looks like salt then the salt is salt crystals. If it has lines in them it is calcite crystals.,incorrect
215,refAns_6,The crystals have different shapes. Salt crystals are square with little Xs. The calcite crystals are shaped like needles (long and skinny).,stuAns_6_1,Calcite is straight lines.,incorrect
216,refAns_6,The crystals have different shapes. Salt crystals are square with little Xs. The calcite crystals are shaped like needles (long and skinny).,stuAns_6_2,The calcite crystals have lines. Salt crystal have squares.,correct
217,refAns_6,The crystals have different shapes. Salt crystals are square with little Xs. The calcite crystals are shaped like needles (long and skinny).,stuAns_6_3,The calcite crystals were lines and the salt crystals were pyramids and squares.,correct
218,refAns_6,The crystals have different shapes. Salt crystals are square with little Xs. The calcite crystals are shaped like needles (long and skinny).,stuAns_6_4,You can tell them apart because the calcite is just lines. The salt crystals were pyramids and squares.,correct
219,refAns_6,The crystals have different shapes. Salt crystals are square with little Xs. The calcite crystals are shaped like needles (long and skinny).,stuAns_6_5,"Calcite look like this the salt, drew picture, crystals look like this, drew picture.",incorrect
220,refAns_6,The crystals have different shapes. Salt crystals are square with little Xs. The calcite crystals are shaped like needles (long and skinny).,stuAns_6_6,Salt crystals had an X on them and calcite crystals do not.,incorrect
221,refAns_6,The crystals have different shapes. Salt crystals are square with little Xs. The calcite crystals are shaped like needles (long and skinny).,stuAns_6_7,The salt crystals look like squares.,incorrect
222,refAns_6,The crystals have different shapes. Salt crystals are square with little Xs. The calcite crystals are shaped like needles (long and skinny).,stuAns_6_8,The salt crystals were square and the calcite had stripes.,incorrect
223,refAns_6,The crystals have different shapes. Salt crystals are square with little Xs. The calcite crystals are shaped like needles (long and skinny).,stuAns_6_9,"When the crystals of the mock rock you could see them really good and with the minerals, calcite, they were hard to see.",incorrect
224,refAns_6,The crystals have different shapes. Salt crystals are square with little Xs. The calcite crystals are shaped like needles (long and skinny).,stuAns_6_10,I know that crystals are different than salt crystals because the salt crystals do not have needle like structures.,incorrect
225,refAns_6,The crystals have different shapes. Salt crystals are square with little Xs. The calcite crystals are shaped like needles (long and skinny).,stuAns_6_11,"They both have different crystals in them, the ones that are white are whiter than the calcite test crystals.",incorrect
226,refAns_6,The crystals have different shapes. Salt crystals are square with little Xs. The calcite crystals are shaped like needles (long and skinny).,stuAns_6_12,"The calcite crystals looked liked small white needles, the salt crystals were small white globs and squares with Xs and diamonds.",correct
227,refAns_6,The crystals have different shapes. Salt crystals are square with little Xs. The calcite crystals are shaped like needles (long and skinny).,stuAns_6_13,Well the vinegar if you beating a rock it will store bowl.,incorrect
228,refAns_6,The crystals have different shapes. Salt crystals are square with little Xs. The calcite crystals are shaped like needles (long and skinny).,stuAns_6_14,The crystals were points and the salt crystal were Xs.,correct
229,refAns_6,The crystals have different shapes. Salt crystals are square with little Xs. The calcite crystals are shaped like needles (long and skinny).,stuAns_6_15,The salt crystals have Xs and the others do not.,incorrect
230,refAns_6,The crystals have different shapes. Salt crystals are square with little Xs. The calcite crystals are shaped like needles (long and skinny).,stuAns_6_16,One of them was whiter than the other and had more crystals.,incorrect
231,refAns_6,The crystals have different shapes. Salt crystals are square with little Xs. The calcite crystals are shaped like needles (long and skinny).,stuAns_6_17,I can tell the difference because calcite crystals spread out and salt crystals look like squares.,incorrect
232,refAns_6,The crystals have different shapes. Salt crystals are square with little Xs. The calcite crystals are shaped like needles (long and skinny).,stuAns_6_18,The salt crystals have Xs in them and the other ones look different.,incorrect
233,refAns_6,The crystals have different shapes. Salt crystals are square with little Xs. The calcite crystals are shaped like needles (long and skinny).,stuAns_6_19,They are different because crystals from the calcite test are not minerals and the salt crystals are minerals.,incorrect
234,refAns_6,The crystals have different shapes. Salt crystals are square with little Xs. The calcite crystals are shaped like needles (long and skinny).,stuAns_6_20,I can they are different because of their shape calcite crystals look like needles and salt had squares with Xs inside them.,correct
